Dependent Variables,13
Independent Variables,35
Fluxs,32
Kinetic Orders > 0,84

Lx[13][14-48],Y1(X14),Y2(X15),Y3(X16),Y4(X17),Y5(X18),Y6(X19),Y7(X20),Y8(X21),Y9(X22),Y10(X23),Y11(X24),Y12(X25),Y13(X26),Y14(X27),Y15(X28),Y16(X29),Y17(X30),Y18(X31),Y19(X32),Y20(X33),Y21(X34),Y22(X35),Y23(X36),Y24(X37),Y25(X38),Y26(X39),Y27(X40),Y28(X41),Y29(X42),Y30(X43),Y31(X44),Y32(X45),Y33(X46),Y34(X47),Y35(X48)
v13,  3.806194119765974e-02,  7.191061963907804e-02,  1.909732693935783e-02, -1.993824512008308e-02, -1.384073265346318e-01,  3.941040830027687e-01, -9.681485209470685e-01, -2.529523448292085e-01, -2.714321787237075e-01,  3.070505337470210e-01,  5.079610634808138e-01, -2.205550337245938e-02,  5.105015915999805e+00,  3.397330202581627e-01, -3.415310655892752e-01,  4.733504701466733e-01, -8.680292458099242e-03,  1.390238552167662e+00,  3.348787992810997e+00,  9.432362866722592e-01, -3.463517573993571e-01, -1.196757692789576e-01, -1.048707486578388e+00, -2.490665446429677e+00,  2.665306153603851e-01,  1.657837448879070e-01,  1.078100157671989e-01, -5.754324849696938e-02, -3.469330156307692e-01, -1.177363279528697e-01, -1.216983653461372e-01,  1.416415813076963e-01, -6.391926486833406e-02, -7.810923924415422e-01,  5.231053968287149e-01,  3.202450632512540e-01,  6.391926486833406e-02,  3.275208418518458e-02,  9.250794408771253e-01, -1.759428944654573e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.448598535239493e-16,  1.389038775821184e-15,  1.651997048788193e-17, -4.970040428272911e-16,  3.088281185453949e-01,  1.735878735877208e-01, -6.550709745557650e-03, -1.037330689788587e-01,  9.434589960456435e-02,  1.534391386481200e-01,  5.800890874541810e-01,  5.754324849696935e-02,  1.969952954973706e-01, -1.823477261529952e-01, -1.503181211348820e-02,  1.839941415939199e-01,  7.230122770057358e-02,  1.072524638114064e+00,  4.682345941695351e-01,  2.866531642290577e-01, -2.365880235433392e-01, -2.444170852753544e-01, -5.707022549691623e-02, -6.983163864073357e-01,  1.149948420549942e+00,  3.375423313654240e-01,  9.468913490209886e-01,  6.516565825010054e-01,  9.720090616036128e-02,  4.893347297255238e-01, -9.660101213238571e-01, -7.833967721904362e-01, -1.405620999523835e-01, -3.515942256310872e-01, -6.654771229402436e-01, -7.323923758913403e-01, -3.176775168857035e-01, -7.624395042745814e-01, -8.418288920738978e-02, -5.741529819767751e-02, -4.401522862615668e-01, -2.771384550828316e-01
v14, -1.118687878279073e-01, -2.113542714282789e-01, -5.612942346699222e-02,  5.860098678142365e-02, -2.673791738319898e-01,  7.613413737222042e-01, -1.870296595987774e+00, -4.886604681463536e-01, -5.243603320406770e-01,  5.931688740292770e-01, -2.003463838709660e-01,  8.698974513610591e-03, -2.013484008726427e+00,  1.337126518561175e-01, -1.344203293412141e-01,  1.863020161318303e-01, -6.557433301423908e-03,  1.050240717454333e+00,  2.529805765124636e+00,  7.125576778884822e-01, -2.616476989618122e-01, -1.045110394189970e-01, -9.158203881131204e-01, -2.175060467291387e+00, -7.356105372002387e-01, -4.575544519385317e-01, -3.344616134906681e-01,  1.785178083950009e-01,  1.076298666272471e+00,  3.652562513172740e-01,  3.775477755307949e-01, -4.394180956604141e-01, -3.492336333347265e-02, -4.267629403191280e-01,  2.858074145999756e-01,  1.749712660605880e-01,  3.492336333347258e-02,  1.789465098329586e-02,  5.054326812522920e-01, -9.612935383435574e-03,  0.000000000000000e+00,  0.000000000000000e+00,  2.448598535239493e-16,  1.389038775821185e-15,  1.651997048788193e-17, -4.970040428272912e-16,  6.932915936790003e+00,  3.896893006045687e+00, -9.424195804532439e-03, -1.492358525157967e-01,  1.357309766061821e-01,  2.207456203779007e-01,  8.345466913639538e-01, -1.785178083950009e-01, -6.111432589379855e-01,  5.657017510987224e-01,  4.663355345408889e-02, -5.708094654509466e-01,  4.651435362065170e-02,  6.899992139926453e-01,  2.505067703438636e-01,  1.533602157423474e-01,  1.357081412337847e+00,  1.401989324384448e+00, -3.053272451469517e-02, -3.736011495420620e-01,  6.755984776415943e-01, -7.601960314637237e-01,  2.729184654717627e+00,  2.921310725993124e-01, -1.961834302572817e-01,  6.737884701859402e+00, -5.675341221310244e-01, -4.602481791557986e-01,  3.165669625073723e-01,  7.918430080432050e-01, -1.918076402189086e+00, -2.110943389208770e+00, -1.424116263697276e-01, -3.417939389501644e-01,  1.699087861015166e-01,  1.158829747027456e-01, -6.060668037508313e+00, -3.816052373488748e+00
v15,  3.600981140703673e-01,  6.803352035879789e-01,  1.806768440667658e-01, -1.886326403671726e-01, -2.053197299337777e+00,  5.846319404752084e+00, -1.436195596241796e+01, -3.752410253618593e+00, -4.026548523567056e+00,  4.554927419191651e+00, -1.104135146550342e-01,  4.794118722706351e-03, -1.109657393409086e+00,  4.629370641680042e-01, -4.653871699192607e-01,  6.450108288141310e-01, -5.922526518881122e-03,  9.485538341627311e-01,  2.284863763435545e+00,  6.435660950772475e-01, -2.363143267304095e-01, -5.513772236140441e-02, -4.831666642434727e-01, -1.147513993081383e+00,  2.403945472209090e+00,  1.495269435934323e+00,  1.063322395148723e+00, -5.675449018443772e-01, -3.421775263749817e+00, -1.161224894959625e+00, -1.200302183472180e+00,  1.397000681402139e+00, -5.583095945733359e-02, -6.822534299270334e-01,  4.569119538908360e-01,  2.797214451640173e-01,  5.583095945733349e-02,  2.860765511075366e-02,  8.080204436770713e-01, -1.536791862037395e-02,  0.000000000000000e+00,  0.000000000000000e+00,  4.471189045359949e-16,  2.536412102126991e-15,  3.016579076237291e-17, -9.075391493573861e-16,  1.968868037652700e+00,  1.106672597173898e+00, -9.398575026444186e-02, -1.488301374033965e+00,  1.353619760778127e+00,  2.201454976012776e+00,  8.322778786156620e+00,  5.675449018443769e-01,  1.942950364589646e+00, -1.798482446580984e+00, -1.482576766749985e-01,  1.814720923104671e+00,  1.424242155804919e-01,  2.112737018889302e+00,  3.488234569794113e-01,  2.135496798945673e-01, -1.508316664427805e+00, -1.558229183668532e+00, -4.251593879716824e-02, -5.202288318828922e-01,  2.504882173475650e+00,  2.622133668872372e+00,  6.015334753077616e+00,  9.594638838774874e-01,  6.990916478604279e-01,  3.094655204170379e+00, -2.104217449286971e+00, -1.706438805733344e+00, -1.091930050259477e+00, -2.731293147970538e+00, -4.227589225669248e+00, -4.652683030786259e+00, -4.677311828907106e-01, -1.122574662232906e+00, -6.054630256281059e-01, -4.129442513960924e-01, -2.783615142278751e+00, -1.752681569891622e+00
v16, -1.687281754335127e-01, -3.187790024419718e-01, -8.465824465971375e-02,  8.838602589887354e-02,  3.825391802322565e-01, -1.089250523167512e+00,  2.675831914530149e+00,  6.991261593697539e-01,  7.502019274365624e-01, -8.486462560207905e-01, -2.723348477388687e-02,  1.182469008861286e-03, -2.736969094956666e-01,  5.693842312101907e-03, -5.723977112003271e-03,  7.933238085972310e-03,  2.011413254672506e-02, -3.221486216605053e+00, -7.759872824956800e+00, -2.185684386164224e+00,  8.025726310202375e-01,  3.682808290213475e-01,  3.227210193717056e+00,  7.664578560492505e+00,  6.196712569296306e+00,  3.854394791918516e+00,  2.776146258011267e+00, -1.481759119056519e+00, -8.933648569384200e+00, -3.031752327948287e+00, -3.133776200268011e+00,  3.647321105816922e+00,  5.757777939475865e-02,  7.035995415711281e-01, -4.712076586120543e-01, -2.884732739358524e-01, -5.757777939475859e-02, -2.950272162575122e-02, -8.333015105722379e-01,  1.584874479466370e-02,  0.000000000000000e+00,  0.000000000000000e+00,  1.299149697335045e-16,  7.369804723901919e-16,  8.764978966720054e-18, -2.636947798999708e-16, -1.665018888497542e+00, -9.358833311520317e-01, -1.936248113817403e-04, -3.066125152118267e-03,  2.788660729161842e-03,  4.535329061017617e-03,  1.714617873568448e-02,  1.481759119056519e+00,  5.072698937562346e+00, -4.695518816263076e+00, -3.870745092932749e-01,  4.737914599557690e+00, -7.080375442765618e-02, -1.050310949201718e+00, -4.174733174357406e-01, -2.555771165016219e-01,  1.275542945530258e+00,  1.317752624248689e+00,  5.088324669231277e-02,  6.226119600801098e-01, -6.161700565935589e-01,  6.595721485488655e+00,  2.263211262949514e-01,  1.410547897616542e-02,  1.733337908581724e+00,  3.597462350141589e+00,  5.176114862972858e-01,  4.197628561678856e-01, -2.746643536385516e+00, -6.870301507925936e+00, -1.590589375888590e-01, -1.750526790353955e-01, -6.876311320963028e-03, -1.650343860084700e-02, -1.501193753033234e+00, -1.023859929190072e+00, -3.235885748479172e+00, -2.037450230634814e+00
v17,  4.839003794548312e-02,  9.142354550303769e-02,  2.427938108710132e-02, -2.534848217322362e-02, -1.900773912968546e-01,  5.412305682955415e-01, -1.329576618933402e+00, -3.473842247471476e-01, -3.727629290846426e-01,  4.216782876471291e-01,  5.588858948719939e-01, -2.426664290900876e-02,  5.616811196114617e+00,  3.837355474039046e-01, -3.857664771877308e-01,  5.346592498945207e-01, -9.787412037585673e-03,  1.567555195436468e+00,  3.775905946760900e+00,  1.063540454544226e+00, -3.905268602380383e-01, -1.348626531150825e-01, -1.181788718248740e+00, -2.806731489183985e+00,  3.216667321956903e-01,  2.000787616730319e-01,  1.433963058601233e-01, -7.653731615691876e-02, -4.614498241962113e-01, -1.565991283262025e-01, -1.618689682555561e-01,  1.883951075526092e-01, -1.084168833858323e-03, -1.324852577690519e-02,  8.872670379313850e-03,  5.431847776866440e-03,  1.084168833858331e-03,  5.555256148615800e-04,  1.569076710609876e-02, -2.984261522894544e-04,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.745462663435196e-01,  2.105271056308781e-01, -8.968466968695989e-03, -1.420192069003295e-01,  1.291673905730978e-01,  2.100709541594385e-01,  7.941902514093061e-01,  7.653731615691883e-02,  2.620201606049751e-01, -2.425376726481143e-01, -1.999356286258400e-02,  2.447275423968534e-01,  9.573843879219590e-02,  1.420194894123364e+00,  6.316060139176610e-01,  3.866691284455711e-01, -2.869335904292830e-01, -2.964286644352083e-01, -7.698255978591383e-02, -9.419654907266983e-01,  7.556527381287298e-01,  3.456823483488736e-01,  1.157058298211445e+00,  7.373838731646958e-01,  9.136555378484712e-02,  6.036048537990689e-01, -6.347834217549903e-01, -5.147847550099768e-01, -1.439518314749849e-01, -3.600731116906300e-01, -8.131828727382525e-01, -8.949502780314107e-01, -3.594689044948944e-01, -8.627406057313849e-01, -7.912905954757622e-02, -5.396843221706691e-02, -5.429372579936484e-01, -3.418562110974707e-01
v18, -5.478919055724030e-02, -1.035134971712090e-01, -2.749011353311452e-02,  2.870059373977397e-02,  3.424524734098700e-01, -9.751067474846222e-01,  2.395428507489255e+00,  6.258639503445219e-01,  6.715874317802479e-01, -7.597156695110198e-01,  2.292812744549725e-01, -9.955318006720480e-03,  2.304280070823902e+00,  4.945663925937958e-02, -4.971838973404722e-02,  6.890800142862848e-02, -2.606272174071456e-03,  4.174214257556690e-01,  1.005479136176372e+00,  2.832082558732942e-01, -1.039926882772746e-01, -4.196131358389663e-02, -3.677030360216215e-01, -8.732895093124560e-01, -3.933750492639202e-01, -2.446817928374116e-01, -1.516119701314089e-01,  8.092240048666340e-02,  4.878878611519049e-01,  1.655712274035598e-01,  1.711429944666934e-01, -1.991889069097196e-01,  1.373137281884731e-01,  1.677971558132494e+00, -1.123754355154454e+00, -6.879622858548868e-01, -1.373137281884731e-01, -7.035923824647138e-02, -1.987289859465759e+00,  3.779670313337989e-02,  0.000000000000000e+00,  0.000000000000000e+00, -1.224299267619746e-16, -6.945193879105921e-16, -8.259985243940965e-18,  2.485020214136456e-16, -2.610549388868136e-01, -1.467352517781614e-01,  1.552265372399134e-02,  2.458073356978903e-01, -2.235633674401847e-01, -3.635915357961729e-01, -1.374587240676292e+00, -8.092240048666338e-02, -2.770321907889230e-01,  2.564334845357620e-01,  2.113906238630298e-02, -2.587488194040212e-01, -1.371934699366761e-01, -2.035143542856864e+00,  6.502695460986561e+00,  3.980949406815546e+00,  1.999897947064037e-01,  2.066077647332873e-01,  1.242770883867563e-01,  1.520665575084403e+00,  6.087063697907967e+00, -5.330361398787538e-01, -7.766564228500087e-01,  8.102964372213885e-02, -1.581181675744420e-01, -3.858503364507418e-01, -5.113416424808025e+00, -4.146782558106555e+00,  2.219712083778803e-01,  5.552264454533298e-01,  5.458356783232461e-01,  6.007207092666963e-01, -3.950132125265932e-02, -9.480484514396532e-02,  1.369415647281582e-01,  9.339832415532687e-02,  3.470689845350871e-01,  2.185292799412183e-01
v19,  1.499649940673931e-01,  2.833296281856472e-01,  7.524394266417379e-02, -7.855718119104582e-02,  6.925373497121287e-02, -1.971946167785953e-01,  4.844245081611597e-01,  1.265676831404268e-01,  1.358142855485835e-01, -1.536363487345083e-01, -5.626952316010400e-01,  2.443204306487618e-02, -5.655095084446379e+00,  2.532767092377994e-01, -2.546171824251820e-01,  3.528907767158205e-01, -4.729972091301164e-03,  7.575539169614460e-01,  1.824785722617108e+00,  5.139782251575518e-01, -1.887302938443622e-01, -5.739383133484980e-02, -5.029367345362640e-01, -1.194467630374846e+00,  1.006597818914465e+00,  6.261102717599569e-01,  4.408151396341596e-01, -2.352836602488678e-01, -1.418544693094345e+00, -4.814019873499361e-01, -4.976020227021278e-01,  5.791461303278276e-01, -4.872513151978240e-02, -5.954203263947451e-01,  3.987589549362005e-01,  2.441201859505220e-01,  4.872513151978232e-02,  2.496664523219030e-02,  7.051804728329225e-01, -1.341198258531227e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  2.004207900968568e+00,  1.126536629486683e+00,  3.326367765289675e-04,  5.267434373501951e-03, -4.790765755492393e-03, -7.791445882318978e-03, -2.945619202274133e-02,  2.352836602488677e-01,  8.054771912793517e-01, -7.455859995390164e-01, -6.146228908889361e-02,  7.523178866213285e-01,  4.851222319156587e-02,  7.196358385243589e-01,  3.619420887506575e-01,  2.215809047429859e-01,  5.151099128496407e+00,  5.321556924545159e+00, -4.411488787679339e-02, -5.397937159114912e-01,  8.315211888163311e-01,  1.118516795242786e+00,  6.248145782551001e+00,  5.696680653711212e-01,  3.013746095047429e-01,  3.296216239082649e+00, -6.985164465965161e-01, -5.664697682832960e-01, -4.657817848663499e-01, -1.165080672660888e+00, -4.391209280116774e+00, -4.832755457454868e+00, -2.777087523026766e-01, -6.665127753266383e-01, -2.610118193754484e-01, -1.780180222330050e-01, -2.964917520688815e+00, -1.866837198803995e+00
v20,  4.839003794548311e-02,  9.142354550303766e-02,  2.427938108710131e-02, -2.534848217322361e-02, -1.900773912968546e-01,  5.412305682955414e-01, -1.329576618933401e+00, -3.473842247471476e-01, -3.727629290846426e-01,  4.216782876471290e-01,  5.588858948719939e-01, -2.426664290900876e-02,  5.616811196114616e+00,  3.837355474039045e-01, -3.857664771877307e-01,  5.346592498945206e-01, -9.787412037585671e-03,  1.567555195436467e+00,  3.775905946760899e+00,  1.063540454544226e+00, -3.905268602380383e-01, -1.348626531150825e-01, -1.181788718248740e+00, -2.806731489183985e+00,  3.216667321956903e-01,  2.000787616730319e-01,  1.433963058601232e-01, -7.653731615691875e-02, -4.614498241962112e-01, -1.565991283262024e-01, -1.618689682555561e-01,  1.883951075526092e-01, -1.084168833858323e-03, -1.324852577690519e-02,  8.872670379313849e-03,  5.431847776866439e-03,  1.084168833858331e-03,  5.555256148615799e-04,  1.569076710609876e-02, -2.984261522894544e-04,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.745462663435196e-01,  2.105271056308780e-01, -8.968466968695988e-03, -1.420192069003295e-01,  1.291673905730978e-01,  2.100709541594385e-01,  7.941902514093060e-01,  7.653731615691881e-02,  2.620201606049750e-01, -2.425376726481143e-01, -1.999356286258399e-02,  2.447275423968533e-01, -8.205526999042885e-01, -1.217217211252670e+01,  6.316060139176609e-01,  3.866691284455710e-01, -2.869335904292830e-01, -2.964286644352083e-01,  8.393085789105705e-01,  1.026985488145961e+01,  7.556527381287296e-01,  3.456823483488735e-01,  1.157058298211445e+00,  7.373838731646957e-01,  9.136555378484709e-02,  6.036048537990688e-01, -6.347834217549903e-01, -5.147847550099768e-01, -1.439518314749849e-01, -3.600731116906299e-01, -8.131828727382524e-01, -8.949502780314105e-01, -3.594689044948943e-01, -8.627406057313847e-01, -7.912905954757621e-02, -5.396843221706690e-02, -5.429372579936483e-01, -3.418562110974706e-01
v21,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  6.966024187106113e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00
v22,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  7.635303886259415e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00
v23,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  7.390181428226430e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00
v24,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  5.886104031450156e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00
v25,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  7.615791072035832e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00
